relation_key,source_entity_key,target_entity_key,relation_type,store_key,review_id,text_unit_id,sentiment,confidence,evidence
88a96fed52d031a40a3441fcb256f99c97439bb2a91d67d30539b9a453d96cdb,food_descriptor:ngon,dish:banh-su-kem,DESCRIBES_FOOD,58523,3eab18ccdf29f819,tu_3eab18ccdf29f819,positive,0.73,bltm ngon
a3dc068c97e0d2a69ddcab91c86d51f819bf90610e20250dec98d73aaf0ebf14,dish:banh-su-kem,problem:kem-bi-chay,HAS_PROBLEM,58523,3eab18ccdf29f819,tu_3eab18ccdf29f819,negative,0.96,kem bị chảy
b377a802c3dd69f8f2c12e9de77c9825f96d09c96e88bacb115da11597493e1a,dish:banh-su-kem,food_descriptor:an-tam,HAS_NEGATIVE_SIGNAL,58523,3eab18ccdf29f819,tu_3eab18ccdf29f819,negative,0.84,ăn tạm thui
4a008a38e04950bfc63b1e8dea26cdc618f70c3043afa16de64c435a11462177,dish:banh-su-kem,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,58523,3eab18ccdf29f819,tu_3eab18ccdf29f819,positive,0.72,ngon
cd684c6ead5c624c287c8991383c65ad1976a8b8eed37b5be00b1bf2c2f88d80,dish:cot-banh,food_descriptor:chua-tham,DESCRIBES_FOOD,58523,431293df19d4f6f8,tu_431293df19d4f6f8,negative,0.95,cốt chưa thấm
6eac10d8feab7940daf202a9ea3306c13ac6017e2a15fa919f40cdee9d501f8d,dish:kem,problem:khong-phai-mascarpone,HAS_PROBLEM,58523,431293df19d4f6f8,tu_431293df19d4f6f8,negative,0.9,không phải mascarpone
a867cf183bb8586cc6637797a49be10a371aa8544faba5b78489051b7a109c5f,dish:banh-xeo-cot-dua,food_descriptor:ngon-xiu,DESCRIBES_FOOD,62280,94335f8dd4987957,tu_94335f8dd4987957,positive,0.9,ngon xỉu
6a7c22bc28a765e60359787260c13b734f9c1321a7772335e1e4869beaee056b,dish:banh-xeo-cot-dua,price_value:dang-dong-tien,HAS_POSITIVE_SIGNAL,62280,94335f8dd4987957,tu_94335f8dd4987957,positive,0.72,đáng đồng tiền
97c651b766b929a47228589a2845d09689073e577e23f55033e0cbfbde710e30,dish:banh-xeo-cot-dua,food_descriptor:delicious,DESCRIBES_FOOD,62280,82e5a513f3837cad,tu_82e5a513f3837cad,positive,0.86,delicious
379691c4c2811ab8c52c5d4ab24fc02902f24d3fd8669e46fddab82c6caf948f,dish:banh-xeo-cot-dua,price_value:worth-the-price,HAS_POSITIVE_SIGNAL,62280,82e5a513f3837cad,tu_82e5a513f3837cad,positive,0.84,worth the price
a18cf8fe5584e5ab157ad16dcf8643af01b330086b4f59586510b9e43121ee6c,dish:banh-trang-cuon-thit-heo,food_descriptor:ngon-xiu,DESCRIBES_FOOD,1279,c379e628cf82ce84,tu_c379e628cf82ce84,positive,0.95,ngon xỉu
9b9c0610d51b84f6a07210f4a30c7f9392187f7fe99763b72e702b4b2ae8994c,dish:banh-trang-cuon-thit-heo,price_value:dang-dong-tien,HAS_POSITIVE_SIGNAL,1279,c379e628cf82ce84,tu_c379e628cf82ce84,positive,0.89,đáng đồng tiền
c237d66a7b227967b35299faff208aa4984a37f05e2c1d6cad41e8960f8484ba,dish:banh-trang-cuon-thit-heo,space_quality:sach-se,HAS_POSITIVE_SIGNAL,1279,c379e628cf82ce84,tu_c379e628cf82ce84,positive,0.68,sạch sẽ
3edbbba53e44f33f99c242f41094e14fac5ef7832825a060ff5830cabfd86d7e,dish:banh-trang-cuon-thit-heo,delivery_packaging:dong-goi-tot,HAS_POSITIVE_SIGNAL,1279,c379e628cf82ce84,tu_c379e628cf82ce84,positive,0.9,đóng gói tốt
3a349a847b398ea50c3d9560cab1dc6b78e6fffa7185bf349500a40b9e985267,dish:banh-trang-cuon-thit-heo,food_descriptor:ngon-xiu,DESCRIBES_FOOD,1279,0d5e9ea504314cd2,tu_0d5e9ea504314cd2,positive,0.92,ngon xỉu
09f449f5177697c574a3a2fcdabf7707e4c6d6e5079bb003b55097a06c837580,service_quality:lam-dung-theo-yeu-cau-cua-khach,service_quality:qua-co-tam,HAS_POSITIVE_SIGNAL,1279,0d5e9ea504314cd2,tu_0d5e9ea504314cd2,positive,0.72,làm đúng theo yêu cầu ... quá có tâm
5240ef58a013f4d697d9dbe5844c149eacd269afb8b76975e3555d4f1f405c35,dish:banh-trang-cuon-thit-heo,price_value:dang-dong-tien,HAS_POSITIVE_SIGNAL,1279,0d5e9ea504314cd2,tu_0d5e9ea504314cd2,positive,0.7,đáng đồng tiền
0eba2b1705ad6a6d24ed6e4f17c297624fc2f151ccb6d72383a82c96b5d72896,dish:banh-trang-cuon-thit-heo,space_quality:sach-se,HAS_POSITIVE_SIGNAL,1279,0d5e9ea504314cd2,tu_0d5e9ea504314cd2,positive,0.52,sạch sẽ
1e1dadfd3f1100c465d2a845dcfb86a9d67ef3461a65b3a61df5db807c7ebdfa,dish:thit-heo,price_value:40k-duoc-3-mieng-thit,HAS_NEGATIVE_SIGNAL,1279,7c47f72f3f9273c5,tu_7c47f72f3f9273c5,negative,0.89,thịt heo 40k được 3 miếng thịt
5a8c55707c49840b2a836c08628260a47bec886918d2f07d96b913bfb3cc2ab4,dish:gach-quan-banh-trang-cuon-thit-heo,amenity:giay-an,HAS_AMENITY,1279,0f426a6213dbb7c6,tu_0f426a6213dbb7c6,negative,0.72,không có giấy ăn
084f461f7cfc9e4e41d33875d223eb83bfa1f4af687c60885e67e743867e5b3c,dish:gach-quan-banh-trang-cuon-thit-heo,problem:thieu-giay-an,HAS_PROBLEM,1279,0f426a6213dbb7c6,tu_0f426a6213dbb7c6,negative,0.96,không có giấy ăn
cc6c0f8468c387d1480ddc83623803f8a84668f4b5f3909ee68d6f24412126f3,dish:gach-quan-banh-trang-cuon-thit-heo,service_quality:thanh-lich,HAS_NEGATIVE_SIGNAL,1279,0f426a6213dbb7c6,tu_0f426a6213dbb7c6,negative,0.74,trừ 3 điểm thanh lịch
e6f37ee4240614274625954a20e556672dc5bb63332bb0d52fa3c4f43eb6e3ee,problem:thieu-giay-an,amenity:giay-an,MENTIONS,1279,0f426a6213dbb7c6,tu_0f426a6213dbb7c6,negative,0.67,không có giấy ăn
7b999b3363240f5ab25c879a7de91f0578cc45fc41ddb912e92d70ab5b40d6aa,dish:bo,dish:thit-bo,HAS_PROBLEM,32416,82cbc814aa284ffa,tu_82cbc814aa284ffa,negative,0.76,đặt bò nhưng không có thịt bò đâu
cf473a07c289d902c952701ca7c5577526177ac709025fb9397bdbf3948374f8,delivery_packaging:dong-goi,problem:sai-thieu-mon,HAS_NEGATIVE_SIGNAL,32416,82cbc814aa284ffa,tu_82cbc814aa284ffa,negative,0.58,"đóng gói chưa tốt, sai/thiếu món"
9f2d74431adaa64345459be0f5c80c1cae2d744a40fd6798528e9e5711eb83de,dish:bo,problem:sai-thieu-mon,HAS_PROBLEM,32416,82cbc814aa284ffa,tu_82cbc814aa284ffa,negative,0.83,đặt bò nhưng không có thịt bò đâu
ec97a60088a039d225207862c81179178eeb29589c73be5279976b6629872b40,dish:mien,food_descriptor:ngon,DESCRIBES_FOOD,32416,979ee9b19b87c6fa,tu_979ee9b19b87c6fa,positive,0.76,ngon xỉu
4ad859f22d2caba6e50585f1ed17d326b98f710f92e438c7fdc7ac948a3d7a5f,dish:banh-da-cua-tron,food_descriptor:ngon,DESCRIBES_FOOD,32416,979ee9b19b87c6fa,tu_979ee9b19b87c6fa,positive,0.76,ngon xỉu
f1d8bd934419c87f193e0a71480022e7e675363edc0dd98c7fb2b29967c61f12,dish:mien,food_descriptor:ngon,DESCRIBES_FOOD,32416,1579876d313ac8c6,tu_1579876d313ac8c6,positive,0.55,ngon xỉu
4dd997fa0187e4a12d642e256c4a7f350bff8d0fee9710a0bef8707188ec4879,dish:banh-da-cua-tron,food_descriptor:ngon,DESCRIBES_FOOD,32416,1579876d313ac8c6,tu_1579876d313ac8c6,positive,0.72,ngon xỉu
8f636d78c8e87229ff2b5bd002b57ed7a193b7553fa196510e6b1f21ebd58b4e,dish:mien-banh-da-cua-tron,food_descriptor:ngon,DESCRIBES_FOOD,32416,36eed4f18cba741a,tu_36eed4f18cba741a,positive,0.9,vị ngon
c675a1687bb9c093c47f254b5a50464d480e3f5fe988b159002684b81c7b54b6,dish:banh-da-cua-tron,problem:khong-thay-gach-cua,HAS_PROBLEM,32416,7a4a9530836bc97f,tu_7a4a9530836bc97f,negative,0.94,bánh đa cua trộn mà 0 thấy gạch cua
dce3d05a47bb500394c164212cab3a153d9ce72432841e6d78c9a79cd1d46925,dish:banh-da-cua-tron,problem:khong-thay-gach-cua,HAS_NEGATIVE_SIGNAL,32416,7a4a9530836bc97f,tu_7a4a9530836bc97f,negative,0.84,0 thấy gạch cua đâuu luôn
64e360aed771de3174631032c70c61876aee85a0a5c2f15d49c7eef9c3b7f045,dish:mien-banh-da-cua-tron,dish:topping,MENTIONS,32416,ad9f3a8f3842f56c,tu_ad9f3a8f3842f56c,neutral,0.78,topping siêu ít
052916efa5449b0bc4a2922f2f73e2e5c589828459cf8ae84a5d26817bb165c8,dish:mien-banh-da-cua-tron,dish:mien,MENTIONS,32416,ad9f3a8f3842f56c,tu_ad9f3a8f3842f56c,neutral,0.8,miến nhiều
49268741af44dc2cdbbb04b2010438c2bd6f4092e6971d561bd87031640694ca,dish:topping,food_descriptor:sieu-it,DESCRIBES_FOOD,32416,ad9f3a8f3842f56c,tu_ad9f3a8f3842f56c,negative,0.95,topping siêu ít
61bccc73ac43384d9bca55727f49e4219b45171489e99a07dd7dc6485a54120c,dish:mien,food_descriptor:nhieu,DESCRIBES_FOOD,32416,ad9f3a8f3842f56c,tu_ad9f3a8f3842f56c,neutral,0.88,miến nhiều
d816da44279b926073723e8bdc38bde1e97a8ad54b0da41d28d02aba5ace9787,dish:mien-banh-da-cua-tron,problem:topping-sieu-it,HAS_PROBLEM,32416,ad9f3a8f3842f56c,tu_ad9f3a8f3842f56c,negative,0.93,topping siêu ít
33eaee55d827edce37c9f7b2e5f3a90527493b8af27730dc7048f073a148eea7,dish:mieng-suon,food_descriptor:trang-nhat-tung-an,HAS_NEGATIVE_SIGNAL,39068,02382f5203ef619d,tu_02382f5203ef619d,negative,0.84,miếng sườn trắng nhất từng ăn
7579ac3efec05a5ba848605d46f020bf97a15371f6391e1644d7c9b1c844bb4b,dish:mieng-suon,food_descriptor:kho,HAS_NEGATIVE_SIGNAL,39068,02382f5203ef619d,tu_02382f5203ef619d,negative,0.98,và khô
d3660c07d8c40ac6dd1c20f010ccad5c785bf3dc3837acd3d2dcae95031a8dc5,food_descriptor:trang-nhat-tung-an,dish:mieng-suon,DESCRIBES_FOOD,39068,02382f5203ef619d,tu_02382f5203ef619d,negative,0.8,miếng sườn trắng nhất từng ăn
1220eea20e45d1f449e31df0f94d22029c0fbe1b207bd617c2e61ba29cfb8f5c,food_descriptor:kho,dish:mieng-suon,DESCRIBES_FOOD,39068,02382f5203ef619d,tu_02382f5203ef619d,negative,0.98,khô
5c9fa772e3316d259848c3f0341ebafc106c50b230c894aa4842b6e9ff6711b3,dish:com-tam,problem:khong-hop-khau-vi,HAS_NEGATIVE_SIGNAL,39068,e6b84c9f67a66fbe,tu_e6b84c9f67a66fbe,negative,0.6,không hợp khẩu vị
9ecdb2690d9f2400886bdade1dfa3d5aa83d388b579943c83f9a17a7eb3fa76e,dish:com-suon-xot,problem:khong-hop-khau-vi,HAS_NEGATIVE_SIGNAL,39068,e6b84c9f67a66fbe,tu_e6b84c9f67a66fbe,negative,0.58,không hợp khẩu vị
08ba22d46124080441df81fa93f934200c29236b928da54292abab005d138475,dish:com-suon-cooky-com-tam-com-suon-xot,dish:thit,MENTIONS,39068,36d2cded0b35e0a0,tu_36d2cded0b35e0a0,neutral,0.62,đầu thịt thì hôi
36223bb96c9b46b0de7449ade4dd9edb60bdafa066815bb93a2b86aa0531e266,dish:thit,food_descriptor:hoi,DESCRIBES_FOOD,39068,36d2cded0b35e0a0,tu_36d2cded0b35e0a0,negative,0.98,thịt thì hôi
db2db4f47c14d84b12e49a0eaf3dd2954d8a19058b7a0c0ee2d926afba8b78ad,dish:com-suon-cooky-com-tam-com-suon-xot,food_descriptor:khong-hop-khau-vi,HAS_NEGATIVE_SIGNAL,39068,36d2cded0b35e0a0,tu_36d2cded0b35e0a0,negative,0.9,không hợp khẩu vị
6ffc8705f9f48c97ed31d7b389f2177e5617a78bc0abf2e0575cfbe62bff4470,dish:com-suon-cooky-com-tam-com-suon-xot,food_descriptor:chan,HAS_NEGATIVE_SIGNAL,39068,36d2cded0b35e0a0,tu_36d2cded0b35e0a0,negative,0.88,ăn chán
b984d4fabf44bf904e6eafc9b863b0eddc21e02693a9c74602e2310c3d9216e5,dish:com-suon-cooky-com-tam-com-suon-xot,delivery_packaging:dong-goi,HAS_NEGATIVE_SIGNAL,39068,36d2cded0b35e0a0,tu_36d2cded0b35e0a0,negative,0.95,đóng gói chưa tốt
ffcc437e5172f71f17274f8c58127a3694120e186e585776914f2ce81fb833a2,delivery_packaging:dong-goi,problem:sai-thieu-mon,HAS_PROBLEM,39068,36d2cded0b35e0a0,tu_36d2cded0b35e0a0,negative,0.84,sai/thiếu món
db9ae9d3fb956ce266d995a0fcd958734cb7c69538080cb5eab52c65ad0df9e1,dish:com-suon-cooky-com-tam-com-suon-xot,space_quality:ve-sinh,HAS_NEGATIVE_SIGNAL,39068,36d2cded0b35e0a0,tu_36d2cded0b35e0a0,negative,0.88,không đảm bảo vệ sinh
a1a93e0289be5e512f80cee4c73b54787c5adaeb09f52ac4a7057c15f06bd742,dish:com-suon,food_descriptor:it,DESCRIBES_FOOD,39068,c03e9ff006cbe7e2,tu_c03e9ff006cbe7e2,negative,0.78,đồ ăn ít
19911a8e670c8d687ef8f76d07ec2a50cf47b6684541b5c12d043a9281589023,dish:thit,food_descriptor:kho,DESCRIBES_FOOD,39068,c03e9ff006cbe7e2,tu_c03e9ff006cbe7e2,negative,0.96,thịt khô
4e324e278558850136286fdcadf22674b38cf38b1971a0e970666582e98d020e,dish:com-suon,price_value:dat-khong-dang-tien,HAS_NEGATIVE_SIGNAL,39068,c03e9ff006cbe7e2,tu_c03e9ff006cbe7e2,negative,0.76,đắt không đáng tiền
270412ab619a69d0d73be4b5eef7d7622a618152ad29a9c35aa7880a47459e3b,dish:com-suon,problem:khong-hop-khau-vi,HAS_PROBLEM,39068,c03e9ff006cbe7e2,tu_c03e9ff006cbe7e2,negative,0.74,không hợp khẩu vị
f2f6ae21c9356d9156c62d8ee79ea4c79acd658861cbba36adbc047d2007b3ad,dish:com-suon,service_quality:khong-lam-dung-ghi-chu,HAS_NEGATIVE_SIGNAL,39068,c03e9ff006cbe7e2,tu_c03e9ff006cbe7e2,negative,0.72,không làm đúng ghi chú
fc1b32a28e634fdf923657c94f7b8b5eb3b12a3fa260e434146640e8b2a8655b,dish:com,food_descriptor:song,DESCRIBES_FOOD,39068,b575e1e7ac61a950,tu_b575e1e7ac61a950,negative,0.95,cơm sống
3132fc634880735ad931ac8af5d92c36f77d72f07b4e8deaa1076e87e226a4b7,dish:com,problem:com-song,HAS_PROBLEM,39068,b575e1e7ac61a950,tu_b575e1e7ac61a950,negative,0.9,cơm sống
13ac70a9db89ba80c92481e089d695cbfa3ee83089e607698b8afc6c7141b163,dish:com,food_descriptor:kho,DESCRIBES_FOOD,39068,8efc2e492f29298d,tu_8efc2e492f29298d,negative,0.99,cơm khô
44c99fedff9ec480c4bac58e983fdcd444220a9f02c73dc8b26a4632e8e329c4,dish:thit,food_descriptor:kho,DESCRIBES_FOOD,39068,8efc2e492f29298d,tu_8efc2e492f29298d,negative,0.98,thịt khô
888d3c79fae1fa2cc8bdafa855a532c088818ef0036f09e0aa19035a0a4ecf0c,dish:nuoc-dung,dish:com,MENTIONS,39068,8efc2e492f29298d,tu_8efc2e492f29298d,neutral,0.52,k có nước dùng
7354bfd3b4447da674250d622cb23f58cd1b58ade044421719a5de7defbf3a29,delivery_packaging:ship,problem:thieu-do,HAS_PROBLEM,39068,8efc2e492f29298d,tu_8efc2e492f29298d,negative,0.97,ship thiếu đồ
e77b39eb21a72b603022e879855b70c9bedcf27a51747be40a5fff1072ab581b,dish:com,food_descriptor:kho,HAS_NEGATIVE_SIGNAL,39068,8efc2e492f29298d,tu_8efc2e492f29298d,negative,0.95,quán cơm khô
2b746b51c2fb8b45bfc9521a0689bb22cb7a3d89c4e77d14fff56b9f485094fb,dish:thit,food_descriptor:kho,HAS_NEGATIVE_SIGNAL,39068,8efc2e492f29298d,tu_8efc2e492f29298d,negative,0.94,thịt khô
013602d2996d5409f302f4885cf2dc15b912bbfb31c217dfeb165ad39aabf641,dish:nuoc-dung,problem:thieu-do,HAS_NEGATIVE_SIGNAL,39068,8efc2e492f29298d,tu_8efc2e492f29298d,negative,0.56,k có nước dùng
47a8a26ffb0125972b58eb1b70c9d726104dcfbf88bb27eb5e3400da56561e2a,dish:com-suon-xot,location_landmark:tran-dai-nghia,NEAR,39068,75218e129ade0f39,tu_75218e129ade0f39,neutral,0.38,cơm sườn xốt - trần đại nghĩa
d934b809b51d66a5126cd7a0fb07f0c3ba1513f5c11adf36e5c8cd7487d0a656,dish:com,food_descriptor:kho,DESCRIBES_FOOD,39068,49671bd4a0ffc122,tu_49671bd4a0ffc122,negative,0.98,cơm khô
7ab66d7b7608f6e1002d33b62a4edadfc4c3dc47ac85babedd057bfa094ed9d8,dish:canh,problem:khong-co-canh,HAS_PROBLEM,39068,49671bd4a0ffc122,tu_49671bd4a0ffc122,negative,0.88,ko có canh
192cdd8a40f30dfc963864420a8b1f11ac5c7ba981fb9f971ae1737363683a52,dish:canh-cai-thit,problem:khong-thay-giao,HAS_PROBLEM,39068,ca00a76b098ccf00,tu_ca00a76b098ccf00,negative,0.97,đặt canh cải thịt nhưng ko thấy giao
0cd981b3b87f74f0a4ac5168c7dbe0c38cda3b7bd82611bd3ccb5a22da056ae8,food_descriptor:ngon,dish:bun-cha,DESCRIBES_FOOD,32283,2255c050759655f9,tu_2255c050759655f9,positive,0.95,bún chả ngon
f838cb051782b8fe7a6b1c2145aaf9aecf4545853464af7b2ae5190178c7601a,dish:bun-cha,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,32283,2255c050759655f9,tu_2255c050759655f9,positive,0.93,ngon xỉu
add840ed9da6f14bdd37a7e20becaed80f1360e9cba09731952bb98128911d92,dish:bun-cha,food_descriptor:ngon,DESCRIBES_FOOD,32283,1f3fd4e8333d22d2,tu_1f3fd4e8333d22d2,positive,0.84,bún chả ngon
615dad0747104389e667b9afa8d08225ca52f59c30b917357a3a268cb1062c60,delivery_packaging:tui-nuoc-cham,problem:tui-nuoc-cham-bi-thung,HAS_PROBLEM,32283,1b2adc5f41705e96,tu_1b2adc5f41705e96,negative,0.96,thủng 1 túi nước chấm
63db6ed2fa4d3f458c899800b391a4e0802f0127397bc87d3478c725f1cba0b4,delivery_packaging:tui-nuoc-cham,problem:nuoc-cham-chay-het-ra,HAS_PROBLEM,32283,1b2adc5f41705e96,tu_1b2adc5f41705e96,negative,0.96,nước chấm chảy hết rả ra
82a17dd60e08c93ab52929641e9af0abc940a3abc3167188ddab428575e7285b,delivery_packaging:tui-nuoc-cham,problem:kho-chiu,HAS_NEGATIVE_SIGNAL,32283,1b2adc5f41705e96,tu_1b2adc5f41705e96,negative,0.75,nhìn khó chịu thật
a2fbca0bf3ac28cd5ddf04cd088a5d9fc2654d468e5e6e663734e209bf02909e,dish:combo-busan,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,4397,147535990f9b276f,tu_147535990f9b276f_0,positive,0.95,combo busan ... ăn khá ngon
b052821d1cca68f5c9002842315680e1e84d540dc20887deb53d090131042ec0,dish:combo-busan,food_descriptor:ngon,DESCRIBES_FOOD,4397,147535990f9b276f,tu_147535990f9b276f_0,positive,0.94,ăn khá ngon
69e4692e5016fb29767f77b75b7d30b32b9dccdd86c82f08b8c1a04117719cbd,dish:com-tron,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,4397,147535990f9b276f,tu_147535990f9b276f_0,positive,0.95,cơm trộn ... ăn khá ngon
b074fe901f4831ba64d975f7f0b953fc1f00e2629d97ce4055fec1288aeb899f,dish:com-tron,food_descriptor:ngon,DESCRIBES_FOOD,4397,147535990f9b276f,tu_147535990f9b276f_0,positive,0.94,ăn khá ngon
83b94fea1cce4f1d5604bdaf118c4d329d8382ed1f61a9bb0df0765a85272740,dish:ga,food_descriptor:lop-bot-sieu-day,HAS_NEGATIVE_SIGNAL,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.96,lớp bột siêu dày
79c148e20f0fdd02ef7e086ab0203e441f422946fb694185ef3dcba3a7c8f453,dish:ga,food_descriptor:lop-bot-sieu-day,DESCRIBES_FOOD,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.95,lớp bột siêu dày
695c8f05bf306935d75f10df20b6404ec59a5a66f829ea0cf789bc8d2a15146c,dish:ga,food_descriptor:thit-hoi-it,HAS_NEGATIVE_SIGNAL,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.86,phần thịt hơi ít
132413c37a8eea54286a4767997b4645b915e4fc53a5c0a6ba48faff627a2095,dish:ga,food_descriptor:thit-hoi-it,DESCRIBES_FOOD,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.84,phần thịt hơi ít
e3aa4a69628f233fcf356d6e8762b74fa6aef0298549bb5eeea8309f1fac7f0c,dish:sot,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,4397,147535990f9b276f,tu_147535990f9b276f_0,positive,0.9,sốt vẫn ngon
a430885a198fdeccff9bf907f920494fd59c0158e018aaa1a473bfea08e94491,dish:sot,food_descriptor:ngon,DESCRIBES_FOOD,4397,147535990f9b276f,tu_147535990f9b276f_0,positive,0.89,sốt vẫn ngon
5c73c1bc0625b00ebc36fb530fecfc963ca57950748f0964d58f59ab52c12f17,dish:set-one-deful,problem:khong-hop-khau-vi,HAS_PROBLEM,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.78,2 món mình đặt đều ko hợp khẩu vị
f7864341a8ae29fa38533e01370939d6ceead67cd88094a12fee5957d12b0cac,dish:ga,food_descriptor:khong-tuoi,HAS_NEGATIVE_SIGNAL,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.96,gà của mình ko tươi
f1cdfcd197ffd98e51d430f2039e83e0a4b2211f51182e10b9dbf8bca281cd43,dish:ga,food_descriptor:khong-tuoi,DESCRIBES_FOOD,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.95,gà của mình ko tươi
fff1599189612968589865252d80b982e7458899c8f989d877dd7f2258f90d15,dish:sot-kem-hanh,problem:khong-hop-khau-vi,HAS_PROBLEM,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.95,sốt kem hành ko hợp khẩu vị
22fefa4bc7518c75ae2edce8f56bc2bed2c7435c78f2573d90ceefca22aa1203,dish:sot-kem-hanh,food_descriptor:nhat,HAS_NEGATIVE_SIGNAL,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.8,mình ăn thấy nhạt
d0982939b35e820571a479e433eddc66b43da46a9f4b334e08689662f2868bf5,dish:sot-kem-hanh,food_descriptor:nhat,DESCRIBES_FOOD,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.78,mình ăn thấy nhạt
96b9f11f543d7cf252a250b4a6a513986526dbd02ab63deb8d27ba7f52301361,dish:sot-kem-hanh,food_descriptor:khong-co-vi-gi,HAS_NEGATIVE_SIGNAL,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.92,ko có vị gì
5f7e13933059dee4a47b79193093bcebc8cc0676ea9417cdc7374df87d1bbf42,dish:sot-kem-hanh,food_descriptor:khong-co-vi-gi,DESCRIBES_FOOD,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.9,ko có vị gì
561e32d1c18fa675224b0a06e29841a2d38a6a748feb49b6d75ff61a5a4a1c7f,dish:mien,problem:it-hon-minh-nghi,HAS_PROBLEM,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.9,phần miến ... ít hơn mình nghĩ
3c189078ac6deaca60c50db15ad262c903dd7bb0367b17c20a6465c5e3f4f02b,dish:salad,problem:it-hon-minh-nghi,HAS_PROBLEM,4397,147535990f9b276f,tu_147535990f9b276f_0,negative,0.9,salad ít hơn mình nghĩ
e1bb9beaa6e1e5e75d7bb80564540f1de214932529db133e23b3a230800a2f22,occasion:takeaway,dish:combo-busan,MENTIONS,4397,147535990f9b276f,tu_147535990f9b276f_0,neutral,0.63,mình đặt (combo busan
f98046ef0bb748e0852618f48a7137c69a0f77d8f85a918a5d7446895d3ce5d5,occasion:takeaway,dish:com-tron,MENTIONS,4397,147535990f9b276f,tu_147535990f9b276f_0,neutral,0.63,và cơm trộn)
e8c29714559bceeeaf5837446d48bd1ac125962ab8ede8df629cd31a450a845d,dish:do-an,food_descriptor:nhat,DESCRIBES_FOOD,4397,147535990f9b276f,tu_147535990f9b276f_1,negative,0.95,ăn thấy nhạt
c97a7f6f14316df5e6479bf3848b200264e4a589686c7846af87a93a4d8ce830,dish:do-an,food_descriptor:ko-co-vi-gi,DESCRIBES_FOOD,4397,147535990f9b276f,tu_147535990f9b276f_1,negative,0.94,ko có vị gì
75e8cfbc1dee083a5ba7003f306ebb943749d7dc9d557c946dfc3e83c91e7e40,dish:do-an,food_descriptor:con-nong,DESCRIBES_FOOD,4397,147535990f9b276f,tu_147535990f9b276f_1,positive,0.82,nhận khi còn nóng
6e7d9e95a5624d3e7142f0d898617027d367c1a1ff1e15280ecac2dabcecc917,dish:do-an,problem:khong-hop-khau-vi,HAS_PROBLEM,4397,147535990f9b276f,tu_147535990f9b276f_1,negative,0.9,không hợp khẩu vị
5bb0aa00390983000609bca2e09fe478c945941e1e8593a08bdd5a281fd90dc2,dish:mien,problem:it-hon-minh-nghi,HAS_PROBLEM,4397,147535990f9b276f,tu_147535990f9b276f_1,negative,0.88,phần miến ... ít hơn mình nghĩ
f2d3a42768ff41a6e3f9e3800277fde8151ef47188ddcb82f53a5fec3a2152bf,dish:salad,problem:it-hon-minh-nghi,HAS_PROBLEM,4397,147535990f9b276f,tu_147535990f9b276f_1,negative,0.88,salad ít hơn mình nghĩ
e9b6a984aa85143eff400a55981da225e0bdfb1c4848ba43d63c8b8a9c9d9911,delivery_packaging:dong-goi-rat-chinh-chu,food_descriptor:con-nong,HAS_POSITIVE_SIGNAL,4397,147535990f9b276f,tu_147535990f9b276f_1,positive,0.79,"đóng gói rất chỉnh chu, ... còn nóng"
ffbf5bd05a5a215719ee8b4076f232189349bbba3da0489a934548bbae839325,dish:do-an,food_descriptor:ngon-xiu,DESCRIBES_FOOD,4397,9012e72fd7ad0cb8,tu_9012e72fd7ad0cb8,positive,0.95,ngon xỉu
dd3537caaae5c08db7ab4aedbdab005264dd599093a4c9e0458cafbbeb4fa6f2,dish:com,food_descriptor:mui-hoi,DESCRIBES_FOOD,4397,783db0490a19afc5,tu_783db0490a19afc5,negative,0.94,cơm toàn mùi hôi
18116dd6bef8eda80b74aa4532f34b2f2c106399536a69879722a04920022688,dish:com,problem:gian,HAS_PROBLEM,4397,783db0490a19afc5,tu_783db0490a19afc5,negative,0.9,mùi hôi của gián
3e0e275404c59e5d400fa6c9c91e8c8d59885844954d6dd44a650b72b8f69227,problem:do-bep-chua-rua-lai,problem:khong-dam-bao-ve-sinh,HAS_NEGATIVE_SIGNAL,4397,783db0490a19afc5,tu_783db0490a19afc5,negative,0.92,rửa lại đồ bếp nhé... không đảm bảo vệ sinh
