entity_key,name,entity_type,store_key,review_id,text_unit_id,sentiment,confidence,evidence
dish:bun-thit-nuong,bún thịt nướng,dish,16270,6be3a8d708c9cac3,tu_6be3a8d708c9cac3,positive,0.88,tên quán: ... bún thịt nướng
dish:thit-xien-cay-dau,thịt xiên cây dâu,dish,16270,6be3a8d708c9cac3,tu_6be3a8d708c9cac3,positive,0.84,tên quán: ... thịt xiên cây dâu
food_descriptor:ngon,ngon,food_descriptor,16270,6be3a8d708c9cac3,tu_6be3a8d708c9cac3,positive,0.95,ngon xỉu
dish:bun-cha,bún chả,dish,16270,4d0e9b75b856a653,tu_4d0e9b75b856a653,positive,0.84,tên quán: bún chả
dish:bun-thit-nuong,bún thịt nướng,dish,16270,4d0e9b75b856a653,tu_4d0e9b75b856a653,positive,0.84,tên quán: bún thịt nướng
dish:thit-xien,thịt xiên,dish,16270,4d0e9b75b856a653,tu_4d0e9b75b856a653,positive,0.78,thịt xiên
food_descriptor:ngon,ngon,food_descriptor,16270,4d0e9b75b856a653,tu_4d0e9b75b856a653,positive,0.93,ngon xỉu
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,16270,4d0e9b75b856a653,tu_4d0e9b75b856a653,positive,0.97,đóng gói tốt
price_value:dang-dong-tien,đáng đồng tiền,price_value,16270,4d0e9b75b856a653,tu_4d0e9b75b856a653,positive,0.96,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,16270,4d0e9b75b856a653,tu_4d0e9b75b856a653,positive,0.83,sạch sẽ
dish:bun-cha,bún chả,dish,16270,b0e5561b679b896f,tu_b0e5561b679b896f,positive,0.86,tên quán: bún chả
dish:bun-thit-nuong,bún thịt nướng,dish,16270,b0e5561b679b896f,tu_b0e5561b679b896f,positive,0.86,tên quán: bún thịt nướng
dish:thit-xien,thịt xiên,dish,16270,b0e5561b679b896f,tu_b0e5561b679b896f,positive,0.8,thịt xiên
food_descriptor:ngon,ngon,food_descriptor,16270,b0e5561b679b896f,tu_b0e5561b679b896f,positive,0.95,ngon xỉu
space_quality:sach-se,sạch sẽ,space_quality,16270,b0e5561b679b896f,tu_b0e5561b679b896f,positive,0.9,sạch sẽ
dish:bun-cha,bún chả,dish,16270,9cc3cf6e7036424d,tu_9cc3cf6e7036424d,neutral,0.98,tên quán: bún chả
dish:bun-thit-nuong,bún thịt nướng,dish,16270,9cc3cf6e7036424d,tu_9cc3cf6e7036424d,neutral,0.98,tên quán: ... bún thịt nướng
dish:thit-xien-cay-dau,thịt xiên cây dâu,dish,16270,9cc3cf6e7036424d,tu_9cc3cf6e7036424d,neutral,0.95,tên quán: ... thịt xiên cây dâu
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,16270,9cc3cf6e7036424d,tu_9cc3cf6e7036424d,positive,0.94,ngon xỉu
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,16270,9cc3cf6e7036424d,tu_9cc3cf6e7036424d,positive,0.97,đóng gói tốt
price_value:dang-dong-tien,đáng đồng tiền,price_value,16270,9cc3cf6e7036424d,tu_9cc3cf6e7036424d,positive,0.95,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,16270,9cc3cf6e7036424d,tu_9cc3cf6e7036424d,positive,0.72,sạch sẽ
dish:bun-cha,bún chả,dish,16270,c43d42e69981d647,tu_c43d42e69981d647,positive,0.98,tên quán: bún chả
dish:bun-thit-nuong,bún thịt nướng,dish,16270,c43d42e69981d647,tu_c43d42e69981d647,positive,0.97,bún thịt nướng
dish:thit-xien,thịt xiên,dish,16270,c43d42e69981d647,tu_c43d42e69981d647,positive,0.9,thịt xiên
food_descriptor:sieu-ngon,siêu ngon,food_descriptor,16270,c43d42e69981d647,tu_c43d42e69981d647,positive,0.95,siêu ngon
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,16270,c43d42e69981d647,tu_c43d42e69981d647,positive,0.93,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,16270,c43d42e69981d647,tu_c43d42e69981d647,positive,0.95,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,16270,c43d42e69981d647,tu_c43d42e69981d647,positive,0.78,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,16270,c43d42e69981d647,tu_c43d42e69981d647,positive,0.96,đóng gói tốt
dish:nuoc-mam,nước mắm,dish,16270,74153ecda60c5cee,tu_74153ecda60c5cee,negative,0.88,có tí nước mắm
problem:khong-du-mam-de-an,không đủ mắm để ăn,problem,16270,74153ecda60c5cee,tu_74153ecda60c5cee,negative,0.96,ko đủ mắm để ăn
dish:com,cơm,dish,128372,9a81d1a4bf13121f,tu_9a81d1a4bf13121f,positive,0.57,tên quán: cơm bompi
dish:ga,gà,dish,128372,9a81d1a4bf13121f,tu_9a81d1a4bf13121f,positive,0.62,gà & xá xíu
dish:xa-xiu,xá xíu,dish,128372,9a81d1a4bf13121f,tu_9a81d1a4bf13121f,positive,0.62,gà & xá xíu
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,128372,9a81d1a4bf13121f,tu_9a81d1a4bf13121f,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,128372,9a81d1a4bf13121f,tu_9a81d1a4bf13121f,positive,0.96,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,128372,9a81d1a4bf13121f,tu_9a81d1a4bf13121f,positive,0.9,sạch sẽ
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,128372,e908b117906922b3,tu_e908b117906922b3,positive,0.94,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,128372,e908b117906922b3,tu_e908b117906922b3,positive,0.97,đáng đồng tiền
delivery_packaging:dong-goi,đóng gói,delivery_packaging,128372,e908b117906922b3,tu_e908b117906922b3,positive,0.95,đóng gói tốt
space_quality:sach-se,sạch sẽ,space_quality,128372,e908b117906922b3,tu_e908b117906922b3,positive,0.72,sạch sẽ
service_quality:com-bompi-ga-xa-xiu-truong-chinh,cơm bompi - gà & xá xíu - trường chinh,service_quality,128372,ce613c0f6b23f5c0,tu_ce613c0f6b23f5c0,negative,0.51,quá tệ
dish:thit,thịt,dish,128372,ce613c0f6b23f5c0,tu_ce613c0f6b23f5c0,negative,0.94,thịt có mùi lạ
food_descriptor:mui-la,mùi lạ,food_descriptor,128372,ce613c0f6b23f5c0,tu_ce613c0f6b23f5c0,negative,0.96,mùi lạ
dish:do-an,đồ ăn,dish,128372,ce613c0f6b23f5c0,tu_ce613c0f6b23f5c0,negative,0.87,đồ ăn không giống trên ảnh
problem:ve-sinh,vệ sinh,problem,128372,ce613c0f6b23f5c0,tu_ce613c0f6b23f5c0,negative,0.96,không đảm bảo vệ sinh
problem:de-lau-bi-thiu,để lâu bị thiu,problem,128372,ce613c0f6b23f5c0,tu_ce613c0f6b23f5c0,negative,0.9,giống để lâu bị thiu
dish:phan-com,phần cơm,dish,128372,702bd59b759a1c68,tu_702bd59b759a1c68_0,positive,0.97,"phần cơm: ngon, hạt tơi, ăn thơm"
food_descriptor:ngon,ngon,food_descriptor,128372,702bd59b759a1c68,tu_702bd59b759a1c68_0,positive,0.95,ngon
food_descriptor:hat-toi,hạt tơi,food_descriptor,128372,702bd59b759a1c68,tu_702bd59b759a1c68_0,positive,0.94,hạt tơi
food_descriptor:thom,thơm,food_descriptor,128372,702bd59b759a1c68,tu_702bd59b759a1c68_0,positive,0.93,ăn thơm
delivery_packaging:package,package,delivery_packaging,128372,702bd59b759a1c68,tu_702bd59b759a1c68_0,positive,0.96,"phần package: đẹp, gọn gàng, chỉn chu"
dish:rau,rau,dish,128372,702bd59b759a1c68,tu_702bd59b759a1c68_0,positive,0.92,"phần rau: tươi, sạch"
food_descriptor:tuoi,tươi,food_descriptor,128372,702bd59b759a1c68,tu_702bd59b759a1c68_0,positive,0.93,tươi
food_descriptor:sach,sạch,food_descriptor,128372,702bd59b759a1c68,tu_702bd59b759a1c68_0,positive,0.92,sạch
dish:com-bompi-ga-xa-xiu,cơm bompi - gà & xá xíu,dish,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,neutral,0.58,tên quán: cơm bompi - gà & xá xíu
dish:rau-thom,rau thơm,dish,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,negative,0.79,đổi rau thơm thành rau theo ngày
dish:rau-theo-ngay,rau theo ngày,dish,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,positive,0.83,"rau theo ngày (rau cải, rau muống, cà rốt,...) thì hợp lý hơn"
dish:xa-xiu,xá xíu,dish,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,positive,0.94,xá xíu vị ok
dish:ga,gà,dish,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,negative,0.95,"gà thì hơi nhạt, không rõ vị"
dish:nuoc-cham,nước chấm,dish,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,negative,0.98,"chê nhất phần này, nước chấm hơi chua, nhạt nhẽo"
food_descriptor:ok,ok,food_descriptor,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,positive,0.78,vị ok
food_descriptor:hoi-nhat,hơi nhạt,food_descriptor,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,negative,0.95,gà thì hơi nhạt
food_descriptor:khong-ro-vi,không rõ vị,food_descriptor,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,negative,0.93,không rõ vị
food_descriptor:hoi-chua,hơi chua,food_descriptor,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,negative,0.94,nước chấm hơi chua
food_descriptor:nhat-nheo,nhạt nhẽo,food_descriptor,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,negative,0.96,nhạt nhẽo
food_descriptor:du-an,đủ ăn,food_descriptor,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,positive,0.88,định lượng: đủ ăn
problem:hoi-doi,hơi đói,problem,128372,702bd59b759a1c68,tu_702bd59b759a1c68_1,negative,0.86,con trai ăn có thể sẽ hơi đói
dish:com,cơm,dish,128372,36c277b5cd85166f,tu_36c277b5cd85166f,negative,0.93,cơm hơi nhão
dish:thit,thịt,dish,128372,36c277b5cd85166f,tu_36c277b5cd85166f,negative,0.87,thịt nhạt
food_descriptor:nhao,nhão,food_descriptor,128372,36c277b5cd85166f,tu_36c277b5cd85166f,negative,0.95,hơi nhão
food_descriptor:nhat,nhạt,food_descriptor,128372,36c277b5cd85166f,tu_36c277b5cd85166f,negative,0.95,nhạt
problem:khau-phan-an-it,khẩu phần ăn ít,problem,128372,36c277b5cd85166f,tu_36c277b5cd85166f,negative,0.9,khẩu phần ăn ít
dish:rau-xao,rau xào,dish,128372,e5a891feaf3d2e38,tu_e5a891feaf3d2e38,neutral,0.86,cải thiện thành rau xào
dish:rau-luoc,rau luộc,dish,128372,e5a891feaf3d2e38,tu_e5a891feaf3d2e38,neutral,0.84,có chút rau luộc
dish:thit-lon,thịt lợn,dish,128372,e5a891feaf3d2e38,tu_e5a891feaf3d2e38,negative,0.9,thịt lợn thì lại cho hơi nhiều
dish:ga,gà,dish,128372,e5a891feaf3d2e38,tu_e5a891feaf3d2e38,neutral,0.91,gà thì bình thường không nhiều
food_descriptor:hoi-nhieu,hơi nhiều,food_descriptor,128372,e5a891feaf3d2e38,tu_e5a891feaf3d2e38,negative,0.88,cho hơi nhiều
food_descriptor:binh-thuong,bình thường,food_descriptor,128372,e5a891feaf3d2e38,tu_e5a891feaf3d2e38,neutral,0.8,gà thì bình thường
food_descriptor:khong-nhieu,không nhiều,food_descriptor,128372,e5a891feaf3d2e38,tu_e5a891feaf3d2e38,negative,0.83,không nhiều
problem:khong-no-bung,không no bụng,problem,128372,e5a891feaf3d2e38,tu_e5a891feaf3d2e38,negative,0.92,chưa thấy no bụng
problem:thieu-rau,thiếu rau,problem,128372,e5a891feaf3d2e38,tu_e5a891feaf3d2e38,negative,0.86,ít nhất là có chút rau luộc thì sẽ hợp lý hơn
delivery_packaging:packaging,packaging,delivery_packaging,10856,f74d60fd78f328c5,tu_f74d60fd78f328c5,negative,0.84,cho có 1
problem:thieu-1-doi-dua,thiếu 1 đôi đũa,problem,10856,f74d60fd78f328c5,tu_f74d60fd78f328c5,negative,0.95,xin 2 đôi đũa mà cho có 1
problem:khong-lam-dung-ghi-chu,không làm đúng ghi chú,problem,10856,f74d60fd78f328c5,tu_f74d60fd78f328c5,negative,0.98,không làm đúng ghi chú
dish:banh-cuon-tom-thit,bánh cuốn tôm thịt,dish,10856,b7ca8832ffca4c0c,tu_b7ca8832ffca4c0c,positive,0.95,tên quán: ... bánh cuốn tôm thịt
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,10856,b7ca8832ffca4c0c,tu_b7ca8832ffca4c0c,positive,0.92,ngon xỉu
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,10856,b7ca8832ffca4c0c,tu_b7ca8832ffca4c0c,positive,0.97,đóng gói tốt
price_value:dang-dong-tien,đáng đồng tiền,price_value,10856,b7ca8832ffca4c0c,tu_b7ca8832ffca4c0c,positive,0.96,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,10856,b7ca8832ffca4c0c,tu_b7ca8832ffca4c0c,positive,0.8,sạch sẽ
dish:banh-cuon-tom-thit,bánh cuốn tôm thịt,dish,10856,184ca7cec98d2d70,tu_184ca7cec98d2d70,positive,0.92,bánh cuốn tôm thịt
food_descriptor:ngon,ngon,food_descriptor,10856,184ca7cec98d2d70,tu_184ca7cec98d2d70,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,10856,184ca7cec98d2d70,tu_184ca7cec98d2d70,positive,0.96,đáng đồng tiền
dish:banh-cuon-tom-thit,bánh cuốn tôm thịt,dish,10856,3580c4a6532c92d7,tu_3580c4a6532c92d7,neutral,0.95,tên quán: hồng hạnh - bánh cuốn tôm thịt
delivery_packaging:1-tui-nuoc-be-teo,1 túi nước bé tẹo,delivery_packaging,10856,3580c4a6532c92d7,tu_3580c4a6532c92d7,negative,0.92,có 1 túi nước bé tẹo
problem:3-xuat-sao-cho-e-co-1-tui-nuoc-be-teo,3 xuất sao cho e có 1 túi nước bé tẹo,problem,10856,3580c4a6532c92d7,tu_3580c4a6532c92d7,negative,0.88,3 xuất sao cho e có 1 túi nước bé tẹo vậy
dish:banh-cuon-tom-thit,bánh cuốn tôm thịt,dish,10856,a0b546510b6cf10e,tu_a0b546510b6cf10e,negative,0.93,bánh giao đến
dish:trung,trứng,dish,10856,a0b546510b6cf10e,tu_a0b546510b6cf10e,negative,0.88,quả trứng
food_descriptor:danh-tan,đánh tan,food_descriptor,10856,a0b546510b6cf10e,tu_a0b546510b6cf10e,negative,0.9,đánh tan quả trứng ra
food_descriptor:chua-chin,chưa chín,food_descriptor,10856,a0b546510b6cf10e,tu_a0b546510b6cf10e,negative,0.79,để trứng chín cho nhanh
problem:khac-anh,khác ảnh,problem,10856,a0b546510b6cf10e,tu_a0b546510b6cf10e,negative,0.91,"ảnh thì nguyên quả, bánh giao đến thì lại kiểu đánh tan"
delivery_packaging:giao-hang,giao hàng,delivery_packaging,10856,a0b546510b6cf10e,tu_a0b546510b6cf10e,neutral,0.58,bánh giao đến
dish:banh-cuon-hanh,bánh cuốn hành,dish,10856,9361330c914759b6,tu_9361330c914759b6,neutral,0.96,đặt bánh cuốn hành
dish:cha,chả,dish,10856,9361330c914759b6,tu_9361330c914759b6,neutral,0.88,có chả
problem:giao-thieu-cha,giao thiếu chả,problem,10856,9361330c914759b6,tu_9361330c914759b6,negative,0.98,giao đến lại không có chả
dish:cac-mon-nhau,các món nhậu,dish,32784,56980ce2bef18ea8,tu_56980ce2bef18ea8,positive,0.88,các món nhậu
food_descriptor:ngon,ngon,food_descriptor,32784,56980ce2bef18ea8,tu_56980ce2bef18ea8,positive,0.95,ngon xỉu
food_descriptor:ngon,ngon,food_descriptor,32784,aedcbac70528ea09,tu_aedcbac70528ea09,positive,0.85,khá ngon
dish:bun,bún,dish,32784,668bc2d03d7c6ac9,tu_668bc2d03d7c6ac9,negative,0.95,bún hôi quá
food_descriptor:hoi,hôi,food_descriptor,32784,668bc2d03d7c6ac9,tu_668bc2d03d7c6ac9,negative,0.98,hôi quá
dish:bun,bún,dish,32784,b41597aaa3223477,tu_b41597aaa3223477,negative,0.93,bún vụn
food_descriptor:vun,vụn,food_descriptor,32784,b41597aaa3223477,tu_b41597aaa3223477,negative,0.95,bún vụn
dish:thit-bo,thịt bò,dish,32784,b41597aaa3223477,tu_b41597aaa3223477,negative,0.92,thịt bò nhưng là thịt lợn
dish:thit-lon,thịt lợn,dish,32784,b41597aaa3223477,tu_b41597aaa3223477,negative,0.8,là thịt lợn
problem:sai-mon-sai-nguyen-lieu,sai món/sai nguyên liệu,problem,32784,b41597aaa3223477,tu_b41597aaa3223477,negative,0.89,thịt bò nhưng là thịt lợn
dish:bun-ga,bún gà,dish,32784,b41597aaa3223477,tu_b41597aaa3223477,negative,0.94,bún gà nhưng lèo bèo vài miếng gà
food_descriptor:leo-beo,lèo bèo,food_descriptor,32784,b41597aaa3223477,tu_b41597aaa3223477,negative,0.93,lèo bèo
dish:ga,gà,dish,32784,b41597aaa3223477,tu_b41597aaa3223477,negative,0.72,vài miếng gà
dish:bun-ga,bún gà,dish,32784,8daa976614695624,tu_8daa976614695624,neutral,0.98,mua bún gà
dish:pho-ga,phở gà,dish,32784,8daa976614695624,tu_8daa976614695624,neutral,0.98,đưa phở gà
problem:dua-nham-mon,đưa nhầm món,problem,32784,8daa976614695624,tu_8daa976614695624,negative,0.97,mua bún gà lại đưa phở gà
dish:com-tam-suon,cơm tấm sườn,dish,95249,a1500bcea2364e07,tu_a1500bcea2364e07,positive,0.72,cơm tấm sườn
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,95249,a1500bcea2364e07,tu_a1500bcea2364e07,positive,0.96,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,95249,a1500bcea2364e07,tu_a1500bcea2364e07,positive,0.97,đáng đồng tiền
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,95249,a1500bcea2364e07,tu_a1500bcea2364e07,positive,0.96,đóng gói tốt
dish:com-tam-suon,cơm tấm sườn,dish,95249,b5a3ab4d33d7b2e6,tu_b5a3ab4d33d7b2e6,positive,0.83,tên quán: cơm tấm sườn đông dương
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,95249,b5a3ab4d33d7b2e6,tu_b5a3ab4d33d7b2e6,positive,0.98,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,95249,b5a3ab4d33d7b2e6,tu_b5a3ab4d33d7b2e6,positive,0.97,đáng đồng tiền
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,95249,b5a3ab4d33d7b2e6,tu_b5a3ab4d33d7b2e6,positive,0.98,đóng gói tốt
space_quality:sach-se,sạch sẽ,space_quality,95249,b5a3ab4d33d7b2e6,tu_b5a3ab4d33d7b2e6,positive,0.73,sạch sẽ
price_value:dang-dong-tien,đáng đồng tiền,price_value,95249,0a8455696d83968f,tu_0a8455696d83968f,positive,0.98,đáng đồng tiền
price_value:dang-dong-tien,đáng đồng tiền,price_value,95249,1c88f7a69fcc4aa7,tu_1c88f7a69fcc4aa7,positive,0.98,đáng đồng tiền
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,95249,1c88f7a69fcc4aa7,tu_1c88f7a69fcc4aa7,positive,0.99,đóng gói tốt
dish:com-tam-suon,cơm tấm sườn,dish,95249,c2c98e92d448158e,tu_c2c98e92d448158e,neutral,0.64,cơm tấm sườn đông dương
food_descriptor:ngon,ngon,food_descriptor,95249,c2c98e92d448158e,tu_c2c98e92d448158e,positive,0.95,khá ngon
dish:do-an,đồ ăn,dish,95249,a46e7b46557be716,tu_a46e7b46557be716,positive,0.84,đồ ăn ngon
dish:canh,canh,dish,95249,a46e7b46557be716,tu_a46e7b46557be716,neutral,0.89,phần canh
delivery_packaging:day-chac,đậy chắc,delivery_packaging,95249,a46e7b46557be716,tu_a46e7b46557be716,negative,0.75,chú ý đậy chắc phần canh
problem:rot-ra-ngoai-tui-bong,rớt ra ngoài túi bóng,problem,95249,a46e7b46557be716,tu_a46e7b46557be716,negative,0.93,rớt phần canh ra ngoài túi bóng
service_quality:shiper-van-chuyen,shiper vận chuyển,service_quality,95249,a46e7b46557be716,tu_a46e7b46557be716,neutral,0.56,shiper vận chuyển
dish:nuoc-mam,nước mắm,dish,95249,2a1e019c187bf675,tu_2a1e019c187bf675,neutral,0.63,nước mắm
problem:thieu-nuoc-mam,thiếu nước mắm,problem,95249,2a1e019c187bf675,tu_2a1e019c187bf675,negative,0.96,gửi thiếu nước mắm
dish:bun-thai-hai-san,bún thái hải sản,dish,116631,66ea5cf40f4216fc,tu_66ea5cf40f4216fc,neutral,0.66,bún thái hải sản
dish:mi-chua-cay,mì chua cay,dish,116631,66ea5cf40f4216fc,tu_66ea5cf40f4216fc,neutral,0.66,mì chua cay
service_quality:chu-dao,chu đáo,service_quality,116631,66ea5cf40f4216fc,tu_66ea5cf40f4216fc,positive,0.95,quá chu đáo
price_value:dang-dong-tien,đáng đồng tiền,price_value,116631,66ea5cf40f4216fc,tu_66ea5cf40f4216fc,positive,0.95,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,116631,66ea5cf40f4216fc,tu_66ea5cf40f4216fc,positive,0.88,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,116631,66ea5cf40f4216fc,tu_66ea5cf40f4216fc,positive,0.96,đóng gói tốt
dish:bun-thai-hai-san,bún thái hải sản,dish,116631,eae567348b722449,tu_eae567348b722449,neutral,0.5,tên quán: ... bún thái hải sản
dish:mi-chua-cay,mì chua cay,dish,116631,eae567348b722449,tu_eae567348b722449,neutral,0.5,tên quán: ... mì chua cay
food_descriptor:ngon,ngon,food_descriptor,116631,eae567348b722449,tu_eae567348b722449,positive,0.96,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,116631,eae567348b722449,tu_eae567348b722449,positive,0.95,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,116631,eae567348b722449,tu_eae567348b722449,positive,0.92,sạch sẽ
problem:van-cho-da,vẫn cho đá,problem,116631,eae567348b722449,tu_eae567348b722449,negative,0.89,hỏi chấm nhưng vẫn cho đá
dish:bun-thai-hai-san,bún thái hải sản,dish,116631,9575c282742122d7,tu_9575c282742122d7,neutral,0.93,bún thái hải sản
dish:mi-chua-cay,mì chua cay,dish,116631,9575c282742122d7,tu_9575c282742122d7,neutral,0.93,mì chua cay
food_descriptor:ngon,ngon,food_descriptor,116631,9575c282742122d7,tu_9575c282742122d7,positive,0.96,ngon xỉu
dish:bun-thai-hai-san,bún thái hải sản,dish,116631,075ad26004e99b50,tu_075ad26004e99b50,neutral,0.76,bún thái hải sản
dish:mi-chua-cay,mì chua cay,dish,116631,075ad26004e99b50,tu_075ad26004e99b50,neutral,0.76,mì chua cay
food_descriptor:kha-ngon,khá ngon,food_descriptor,116631,075ad26004e99b50,tu_075ad26004e99b50,positive,0.95,khá ngon
service_quality:khong-lam-dung-ghi-chu,không làm đúng ghi chú,service_quality,116631,075ad26004e99b50,tu_075ad26004e99b50,negative,0.96,không làm đúng ghi chú
problem:khong-lam-dung-ghi-chu,không làm đúng ghi chú,problem,116631,075ad26004e99b50,tu_075ad26004e99b50,negative,0.93,không làm đúng ghi chú
problem:cho-qua-nhieu-my-chinh,cho quá nhiều mỳ chính,problem,116631,e0aaa1b4ce5d9c69,tu_e0aaa1b4ce5d9c69,negative,0.97,cho quá nhiều mỳ chính
problem:khach-bi-choang,khách bị choáng,problem,116631,e0aaa1b4ce5d9c69,tu_e0aaa1b4ce5d9c69,negative,0.95,khách bị choáng
delivery_packaging:dong-goi,đóng gói,delivery_packaging,26075,14fe32171f53a5f3,tu_14fe32171f53a5f3,positive,0.95,đóng gói tốt
space_quality:sach-se,sạch sẽ,space_quality,26075,14fe32171f53a5f3,tu_14fe32171f53a5f3,positive,0.76,sạch sẽ
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,26075,fe4b04f9942496cb,tu_fe4b04f9942496cb,positive,0.95,ngon xỉu
delivery_packaging:dong-goi,đóng gói,delivery_packaging,26075,d4acf90420dd4896,tu_d4acf90420dd4896,positive,0.98,đóng gói tốt
dish:canh,canh,dish,26075,baa33aafad427bfd,tu_baa33aafad427bfd,neutral,0.88,ko lấy canh
problem:do-ra-ngoai,đổ ra ngoài,problem,26075,baa33aafad427bfd,tu_baa33aafad427bfd,negative,0.97,toàn đổ ra ngoài thôi
delivery_packaging:dong-goi,đóng gói,delivery_packaging,26075,baa33aafad427bfd,tu_baa33aafad427bfd,negative,0.92,toàn đổ ra ngoài thôi
delivery_packaging:dong-goi,đóng gói,delivery_packaging,119585,c1d0ee0a6ebf4d1c,tu_c1d0ee0a6ebf4d1c,positive,0.98,đóng gói tốt
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,119585,c1d0ee0a6ebf4d1c,tu_c1d0ee0a6ebf4d1c,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,119585,c1d0ee0a6ebf4d1c,tu_c1d0ee0a6ebf4d1c,positive,0.97,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,119585,c1d0ee0a6ebf4d1c,tu_c1d0ee0a6ebf4d1c,positive,0.82,sạch sẽ
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,119585,559441d2e290903f,tu_559441d2e290903f,positive,0.95,ngon xỉu
space_quality:sach-se,sạch sẽ,space_quality,119585,559441d2e290903f,tu_559441d2e290903f,positive,0.82,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,119585,559441d2e290903f,tu_559441d2e290903f,positive,0.97,đóng gói tốt
price_value:dang-dong-tien,đáng đồng tiền,price_value,119585,559441d2e290903f,tu_559441d2e290903f,positive,0.96,đáng đồng tiền
space_quality:sach-se,sạch sẽ,space_quality,119585,11375a813ed4904c,tu_11375a813ed4904c,positive,0.72,sạch sẽ
delivery_packaging:dong-goi-tot,đóng gói tốt,delivery_packaging,119585,11375a813ed4904c,tu_11375a813ed4904c,positive,0.97,đóng gói tốt
food_descriptor:ngon-xiu,ngon xỉu,food_descriptor,119585,11375a813ed4904c,tu_11375a813ed4904c,positive,0.95,ngon xỉu
price_value:dang-dong-tien,đáng đồng tiền,price_value,119585,11375a813ed4904c,tu_11375a813ed4904c,positive,0.96,đáng đồng tiền
dish:com-tam,cơm tấm,dish,119585,b4ba6ace7a9230e7,tu_b4ba6ace7a9230e7,neutral,0.64,cơm tấm nàng bơ
food_descriptor:ngon,ngon,food_descriptor,119585,b4ba6ace7a9230e7,tu_b4ba6ace7a9230e7,positive,0.93,khá ngon
dish:cha-trung,chả trứng,dish,119585,452ab6c8cbc01278,tu_452ab6c8cbc01278,negative,0.86,thiếu mất 1 phần chả trứng
problem:giao-thieu-mon,giao thiếu món,problem,119585,452ab6c8cbc01278,tu_452ab6c8cbc01278,negative,0.95,giao thiếu mất 1 phần
delivery_packaging:dong-goi-giao-hang,đóng gói/giao hàng,delivery_packaging,119585,452ab6c8cbc01278,tu_452ab6c8cbc01278,negative,0.78,cửa hàng giao thiếu
dish:do-an,đồ ăn,dish,119585,2ea9c81799779dc4,tu_2ea9c81799779dc4,neutral,0.72,đồ ăn ở mức ổn thôi
food_descriptor:on,ổn,food_descriptor,119585,2ea9c81799779dc4,tu_2ea9c81799779dc4,neutral,0.66,ở mức ổn thôi
delivery_packaging:dong-goi,đóng gói,delivery_packaging,119585,2ea9c81799779dc4,tu_2ea9c81799779dc4,positive,0.95,đóng gói rất chỉn chu và sạch sẽ
